date, rr, since start
2023-03-28 20:13:49 +0000, 552, 2030739
2023-03-28 20:13:49 +0000, 555, 2031294
2023-03-28 20:13:50 +0000, 554, 2031848
2023-03-28 20:13:50 +0000, 553, 2032401
2023-03-28 20:13:51 +0000, 549, 2032950
2023-03-28 20:13:51 +0000, 549, 2033499
2023-03-28 20:13:52 +0000, 545, 2034044
2023-03-28 20:13:52 +0000, 545, 2034589
2023-03-28 20:13:53 +0000, 543, 2035132
2023-03-28 20:13:54 +0000, 541, 2035673
2023-03-28 20:13:54 +0000, 544, 2036217
2023-03-28 20:13:55 +0000, 544, 2036761
2023-03-28 20:13:55 +0000, 545, 2037306
2023-03-28 20:13:56 +0000, 543, 2037849
2023-03-28 20:13:56 +0000, 542, 2038391
2023-03-28 20:13:57 +0000, 547, 2038938
2023-03-28 20:13:57 +0000, 545, 2039483
2023-03-28 20:13:58 +0000, 545, 2040028
2023-03-28 20:13:58 +0000, 546, 2040574
2023-03-28 20:13:59 +0000, 546, 2041120
2023-03-28 20:14:00 +0000, 543, 2041663
2023-03-28 20:14:00 +0000, 542, 2042205
2023-03-28 20:14:01 +0000, 541, 2042746
2023-03-28 20:14:01 +0000, 541, 2043287
2023-03-28 20:14:02 +0000, 537, 2043824
2023-03-28 20:14:02 +0000, 537, 2044361
2023-03-28 20:14:03 +0000, 534, 2044895
2023-03-28 20:14:03 +0000, 533, 2045428
2023-03-28 20:14:04 +0000, 541, 2045969
2023-03-28 20:14:04 +0000, 541, 2046510
2023-03-28 20:14:05 +0000, 536, 2047046
2023-03-28 20:14:05 +0000, 538, 2047584
2023-03-28 20:14:06 +0000, 536, 2048120
2023-03-28 20:14:06 +0000, 537, 2048657
2023-03-28 20:14:07 +0000, 535, 2049192
2023-03-28 20:14:08 +0000, 529, 2049721
2023-03-28 20:14:08 +0000, 523, 2050244
2023-03-28 20:14:09 +0000, 519, 2050763
2023-03-28 20:14:09 +0000, 520, 2051283
2023-03-28 20:14:10 +0000, 518, 2051801
2023-03-28 20:14:10 +0000, 519, 2052320
2023-03-28 20:14:11 +0000, 517, 2052837
2023-03-28 20:14:11 +0000, 520, 2053357
2023-03-28 20:14:12 +0000, 520, 2053877
2023-03-28 20:14:12 +0000, 520, 2054397
2023-03-28 20:14:13 +0000, 520, 2054917
2023-03-28 20:14:13 +0000, 521, 2055438
2023-03-28 20:14:14 +0000, 523, 2055961
2023-03-28 20:14:14 +0000, 529, 2056490
2023-03-28 20:14:15 +0000, 537, 2057027
2023-03-28 20:14:15 +0000, 541, 2057568
2023-03-28 20:14:16 +0000, 548, 2058116
2023-03-28 20:14:17 +0000, 552, 2058668
2023-03-28 20:14:17 +0000, 562, 2059230
2023-03-28 20:14:18 +0000, 565, 2059795
2023-03-28 20:14:18 +0000, 561, 2060356
2023-03-28 20:14:19 +0000, 564, 2060920
2023-03-28 20:14:19 +0000, 557, 2061477
2023-03-28 20:14:20 +0000, 555, 2062032
2023-03-28 20:14:20 +0000, 558, 2062590
2023-03-28 20:14:21 +0000, 557, 2063147
2023-03-28 20:14:23 +0000, 551, 2063698
2023-03-28 20:14:23 +0000, 542, 2064240
2023-03-28 20:14:23 +0000, 542, 2064782
2023-03-28 20:14:23 +0000, 537, 2065319
2023-03-28 20:14:24 +0000, 531, 2065850
2023-03-28 20:14:24 +0000, 526, 2066376
2023-03-28 20:14:25 +0000, 522, 2066898
2023-03-28 20:14:25 +0000, 522, 2067420
2023-03-28 20:14:26 +0000, 522, 2067942
2023-03-28 20:14:26 +0000, 524, 2068466
2023-03-28 20:14:27 +0000, 529, 2068995
2023-03-28 20:14:27 +0000, 534, 2069529
2023-03-28 20:14:28 +0000, 535, 2070064
2023-03-28 20:14:28 +0000, 547, 2070611
2023-03-28 20:14:29 +0000, 555, 2071166
2023-03-28 20:14:30 +0000, 557, 2071723
2023-03-28 20:14:30 +0000, 562, 2072285
2023-03-28 20:14:31 +0000, 558, 2072843
2023-03-28 20:14:31 +0000, 560, 2073403
2023-03-28 20:14:32 +0000, 555, 2073958
2023-03-28 20:14:32 +0000, 555, 2074513
2023-03-28 20:14:33 +0000, 548, 2075061
2023-03-28 20:14:33 +0000, 547, 2075608
2023-03-28 20:14:34 +0000, 544, 2076152
2023-03-28 20:14:35 +0000, 542, 2076694
2023-03-28 20:14:35 +0000, 549, 2077243
2023-03-28 20:14:36 +0000, 546, 2077789
2023-03-28 20:14:36 +0000, 543, 2078332
2023-03-28 20:14:37 +0000, 544, 2078876
2023-03-28 20:14:37 +0000, 545, 2079421
2023-03-28 20:14:38 +0000, 545, 2079966
2023-03-28 20:14:38 +0000, 542, 2080508
2023-03-28 20:14:39 +0000, 542, 2081050
2023-03-28 20:14:39 +0000, 541, 2081591
2023-03-28 20:14:40 +0000, 547, 2082138
2023-03-28 20:14:41 +0000, 548, 2082686
2023-03-28 20:14:41 +0000, 549, 2083235
2023-03-28 20:14:42 +0000, 545, 2083780
2023-03-28 20:14:42 +0000, 546, 2084326
2023-03-28 20:14:43 +0000, 553, 2084879
2023-03-28 20:14:43 +0000, 549, 2085428
2023-03-28 20:14:44 +0000, 552, 2085980
2023-03-28 20:14:44 +0000, 549, 2086529
2023-03-28 20:14:45 +0000, 553, 2087082
2023-03-28 20:14:46 +0000, 547, 2087629
2023-03-28 20:14:46 +0000, 546, 2088175
2023-03-28 20:14:47 +0000, 544, 2088719
2023-03-28 20:14:47 +0000, 543, 2089262
2023-03-28 20:14:48 +0000, 543, 2089805
2023-03-28 20:14:48 +0000, 543, 2090348
2023-03-28 20:14:49 +0000, 542, 2090890
2023-03-28 20:14:49 +0000, 544, 2091434
2023-03-28 20:14:50 +0000, 543, 2091977
2023-03-28 20:14:50 +0000, 544, 2092521
2023-03-28 20:14:51 +0000, 539, 2093060
2023-03-28 20:14:51 +0000, 545, 2093605
2023-03-28 20:14:52 +0000, 542, 2094147
2023-03-28 20:14:53 +0000, 538, 2094685
2023-03-28 20:14:53 +0000, 535, 2095220
2023-03-28 20:14:54 +0000, 530, 2095750
2023-03-28 20:14:54 +0000, 525, 2096275
2023-03-28 20:14:55 +0000, 525, 2096800
2023-03-28 20:14:55 +0000, 523, 2097323
2023-03-28 20:14:56 +0000, 524, 2097847
2023-03-28 20:14:56 +0000, 531, 2098378
2023-03-28 20:14:57 +0000, 527, 2098905
2023-03-28 20:14:57 +0000, 524, 2099429
2023-03-28 20:14:58 +0000, 526, 2099955
2023-03-28 20:14:58 +0000, 520, 2100475
2023-03-28 20:14:59 +0000, 529, 2101004
2023-03-28 20:14:59 +0000, 536, 2101540
2023-03-28 20:15:00 +0000, 541, 2102081
2023-03-28 20:15:01 +0000, 538, 2102619
2023-03-28 20:15:01 +0000, 538, 2103157
2023-03-28 20:15:02 +0000, 536, 2103693
2023-03-28 20:15:02 +0000, 537, 2104230
2023-03-28 20:15:03 +0000, 537, 2104767
2023-03-28 20:15:03 +0000, 542, 2105309
2023-03-28 20:15:04 +0000, 546, 2105855
2023-03-28 20:15:04 +0000, 545, 2106400
2023-03-28 20:15:05 +0000, 546, 2106946
2023-03-28 20:15:05 +0000, 546, 2107492
2023-03-28 20:15:06 +0000, 550, 2108042
2023-03-28 20:15:07 +0000, 548, 2108590
2023-03-28 20:15:07 +0000, 547, 2109137
2023-03-28 20:15:08 +0000, 543, 2109680
2023-03-28 20:15:08 +0000, 544, 2110224
2023-03-28 20:15:10 +0000, 542, 2110766
2023-03-28 20:15:10 +0000, 541, 2111307
2023-03-28 20:15:10 +0000, 544, 2111851
2023-03-28 20:15:10 +0000, 549, 2112400
2023-03-28 20:15:11 +0000, 551, 2112951
2023-03-28 20:15:11 +0000, 554, 2113505
2023-03-28 20:15:13 +0000, 560, 2114065
2023-03-28 20:15:13 +0000, 569, 2114634
2023-03-28 20:15:13 +0000, 572, 2115206
2023-03-28 20:15:14 +0000, 578, 2115784
2023-03-28 20:15:14 +0000, 585, 2116369
2023-03-28 20:15:15 +0000, 584, 2116953
2023-03-28 20:15:16 +0000, 585, 2117538
2023-03-28 20:15:16 +0000, 582, 2118120
2023-03-28 20:15:17 +0000, 582, 2118702
2023-03-28 20:15:17 +0000, 577, 2119279
2023-03-28 20:15:18 +0000, 577, 2119856
2023-03-28 20:15:18 +0000, 578, 2120434
2023-03-28 20:15:19 +0000, 571, 2121005
2023-03-28 20:15:20 +0000, 570, 2121575
2023-03-28 20:15:20 +0000, 571, 2122146
2023-03-28 20:15:21 +0000, 566, 2122712
2023-03-28 20:15:21 +0000, 564, 2123276
2023-03-28 20:15:22 +0000, 556, 2123832
2023-03-28 20:15:22 +0000, 562, 2124394
2023-03-28 20:15:23 +0000, 556, 2124950
2023-03-28 20:15:23 +0000, 556, 2125506
2023-03-28 20:15:24 +0000, 545, 2126051
2023-03-28 20:15:25 +0000, 546, 2126597
2023-03-28 20:15:25 +0000, 545, 2127142
2023-03-28 20:15:26 +0000, 545, 2127687
2023-03-28 20:15:26 +0000, 543, 2128230
2023-03-28 20:15:27 +0000, 542, 2128772
2023-03-28 20:15:27 +0000, 545, 2129317
2023-03-28 20:15:28 +0000, 546, 2129863
2023-03-28 20:15:28 +0000, 549, 2130412
2023-03-28 20:15:29 +0000, 552, 2130964
2023-03-28 20:15:30 +0000, 559, 2131523
2023-03-28 20:15:30 +0000, 569, 2132092
2023-03-28 20:15:31 +0000, 572, 2132664
2023-03-28 20:15:31 +0000, 572, 2133236
2023-03-28 20:15:32 +0000, 567, 2133803
2023-03-28 20:15:32 +0000, 568, 2134371
2023-03-28 20:15:33 +0000, 566, 2134937
2023-03-28 20:15:33 +0000, 567, 2135504
2023-03-28 20:15:34 +0000, 563, 2136067
2023-03-28 20:15:35 +0000, 560, 2136627
2023-03-28 20:15:35 +0000, 555, 2137182
2023-03-28 20:15:36 +0000, 555, 2137737
2023-03-28 20:15:36 +0000, 555, 2138292
2023-03-28 20:15:37 +0000, 553, 2138845
2023-03-28 20:15:37 +0000, 553, 2139398
2023-03-28 20:15:38 +0000, 547, 2139945
2023-03-28 20:15:38 +0000, 546, 2140491
2023-03-28 20:15:39 +0000, 542, 2141033
2023-03-28 20:15:39 +0000, 539, 2141572
2023-03-28 20:15:40 +0000, 535, 2142107
2023-03-28 20:15:41 +0000, 531, 2142638
2023-03-28 20:15:41 +0000, 531, 2143169
2023-03-28 20:15:42 +0000, 525, 2143694
2023-03-28 20:15:42 +0000, 528, 2144222
2023-03-28 20:15:43 +0000, 529, 2144751
2023-03-28 20:15:43 +0000, 528, 2145279
2023-03-28 20:15:44 +0000, 533, 2145812
2023-03-28 20:15:44 +0000, 537, 2146349
2023-03-28 20:15:45 +0000, 540, 2146889
2023-03-28 20:15:45 +0000, 547, 2147436
2023-03-28 20:15:46 +0000, 547, 2147983
2023-03-28 20:15:48 +0000, 565, 2148548
2023-03-28 20:15:48 +0000, 569, 2149117
2023-03-28 20:15:48 +0000, 569, 2149686
2023-03-28 20:15:48 +0000, 560, 2150246
2023-03-28 20:15:49 +0000, 556, 2150802
2023-03-28 20:15:49 +0000, 556, 2151358
2023-03-28 20:15:50 +0000, 558, 2151916
2023-03-28 20:15:50 +0000, 550, 2152466
2023-03-28 20:15:51 +0000, 544, 2153010
2023-03-28 20:15:51 +0000, 540, 2153550
2023-03-28 20:15:52 +0000, 534, 2154084
2023-03-28 20:15:53 +0000, 529, 2154613
2023-03-28 20:15:53 +0000, 529, 2155142
2023-03-28 20:15:54 +0000, 526, 2155668
2023-03-28 20:15:54 +0000, 525, 2156193
2023-03-28 20:15:55 +0000, 529, 2156722
2023-03-28 20:15:55 +0000, 531, 2157253
2023-03-28 20:15:57 +0000, 536, 2157789
2023-03-28 20:15:57 +0000, 544, 2158333
2023-03-28 20:15:57 +0000, 550, 2158883
2023-03-28 20:15:57 +0000, 556, 2159439
2023-03-28 20:15:58 +0000, 565, 2160004
2023-03-28 20:15:59 +0000, 572, 2160576
2023-03-28 20:15:59 +0000, 566, 2161142
2023-03-28 20:16:00 +0000, 563, 2161705
2023-03-28 20:16:00 +0000, 559, 2162264
2023-03-28 20:16:01 +0000, 563, 2162827
2023-03-28 20:16:01 +0000, 558, 2163385
2023-03-28 20:16:02 +0000, 556, 2163941
2023-03-28 20:16:02 +0000, 554, 2164495
2023-03-28 20:16:03 +0000, 553, 2165048
2023-03-28 20:16:04 +0000, 548, 2165596
2023-03-28 20:16:04 +0000, 547, 2166143
2023-03-28 20:16:05 +0000, 547, 2166690
2023-03-28 20:16:05 +0000, 543, 2167233
2023-03-28 20:16:06 +0000, 544, 2167777
2023-03-28 20:16:06 +0000, 545, 2168322
2023-03-28 20:16:07 +0000, 544, 2168866
2023-03-28 20:16:07 +0000, 546, 2169412
2023-03-28 20:16:08 +0000, 543, 2169955
2023-03-28 20:16:09 +0000, 553, 2170508
2023-03-28 20:16:09 +0000, 556, 2171064
2023-03-28 20:16:10 +0000, 556, 2171620
2023-03-28 20:16:10 +0000, 560, 2172180
2023-03-28 20:16:11 +0000, 566, 2172746
2023-03-28 20:16:11 +0000, 563, 2173309
2023-03-28 20:16:12 +0000, 563, 2173872
2023-03-28 20:16:12 +0000, 564, 2174436
2023-03-28 20:16:13 +0000, 566, 2175002
2023-03-28 20:16:14 +0000, 562, 2175564
2023-03-28 20:16:14 +0000, 560, 2176124
2023-03-28 20:16:15 +0000, 560, 2176684
2023-03-28 20:16:15 +0000, 560, 2177244
2023-03-28 20:16:16 +0000, 559, 2177803
2023-03-28 20:16:16 +0000, 558, 2178361
2023-03-28 20:16:17 +0000, 557, 2178918
2023-03-28 20:16:18 +0000, 562, 2179480
2023-03-28 20:16:18 +0000, 563, 2180043
2023-03-28 20:16:19 +0000, 568, 2180611
2023-03-28 20:16:19 +0000, 571, 2181182
2023-03-28 20:16:20 +0000, 571, 2181753
2023-03-28 20:16:20 +0000, 580, 2182333
2023-03-28 20:16:21 +0000, 580, 2182913
2023-03-28 20:16:22 +0000, 588, 2183501
2023-03-28 20:16:22 +0000, 583, 2184084
2023-03-28 20:16:23 +0000, 587, 2184671
2023-03-28 20:16:23 +0000, 589, 2185260
2023-03-28 20:16:24 +0000, 586, 2185846
2023-03-28 20:16:24 +0000, 581, 2186427
2023-03-28 20:16:25 +0000, 573, 2187000
2023-03-28 20:16:26 +0000, 572, 2187572
2023-03-28 20:16:26 +0000, 566, 2188138
2023-03-28 20:16:27 +0000, 560, 2188698
2023-03-28 20:16:27 +0000, 553, 2189251
2023-03-28 20:16:28 +0000, 565, 2189816
2023-03-28 20:16:28 +0000, 564, 2190380
2023-03-28 20:16:29 +0000, 561, 2190941
2023-03-28 20:16:29 +0000, 552, 2191493
2023-03-28 20:16:30 +0000, 549, 2192042
2023-03-28 20:16:31 +0000, 547, 2192589
2023-03-28 20:16:31 +0000, 548, 2193137
2023-03-28 20:16:32 +0000, 547, 2193684
2023-03-28 20:16:32 +0000, 549, 2194233
2023-03-28 20:16:33 +0000, 550, 2194783
2023-03-28 20:16:33 +0000, 553, 2195336
2023-03-28 20:16:35 +0000, 556, 2195892
2023-03-28 20:16:35 +0000, 557, 2196449
2023-03-28 20:16:35 +0000, 558, 2197007
2023-03-28 20:16:36 +0000, 559, 2197566
2023-03-28 20:16:36 +0000, 555, 2198121
2023-03-28 20:16:37 +0000, 556, 2198677
2023-03-28 20:16:37 +0000, 552, 2199229
2023-03-28 20:16:38 +0000, 555, 2199784
2023-03-28 20:16:38 +0000, 553, 2200337
2023-03-28 20:16:39 +0000, 552, 2200889
2023-03-28 20:16:39 +0000, 549, 2201438
2023-03-28 20:16:40 +0000, 551, 2201989
2023-03-28 20:16:41 +0000, 554, 2202543
2023-03-28 20:16:41 +0000, 553, 2203096
2023-03-28 20:16:42 +0000, 555, 2203651
2023-03-28 20:16:42 +0000, 559, 2204210
2023-03-28 20:16:44 +0000, 562, 2204772
2023-03-28 20:16:44 +0000, 562, 2205334
2023-03-28 20:16:44 +0000, 560, 2205894
2023-03-28 20:16:45 +0000, 561, 2206455
2023-03-28 20:16:45 +0000, 568, 2207023
2023-03-28 20:16:46 +0000, 564, 2207587
2023-03-28 20:16:46 +0000, 562, 2208149
2023-03-28 20:16:47 +0000, 559, 2208708
2023-03-28 20:16:47 +0000, 563, 2209271
2023-03-28 20:16:48 +0000, 558, 2209829
2023-03-28 20:16:48 +0000, 557, 2210386
2023-03-28 20:16:49 +0000, 554, 2210940
2023-03-28 20:16:50 +0000, 553, 2211493
2023-03-28 20:16:50 +0000, 545, 2212038
2023-03-28 20:16:51 +0000, 541, 2212579
2023-03-28 20:16:51 +0000, 542, 2213121
2023-03-28 20:16:52 +0000, 541, 2213662
2023-03-28 20:16:52 +0000, 539, 2214201
2023-03-28 20:16:53 +0000, 536, 2214737
2023-03-28 20:16:53 +0000, 532, 2215269
2023-03-28 20:16:54 +0000, 530, 2215799
2023-03-28 20:16:54 +0000, 526, 2216325
2023-03-28 20:16:55 +0000, 526, 2216851
2023-03-28 20:16:55 +0000, 528, 2217379
2023-03-28 20:16:56 +0000, 532, 2217911
2023-03-28 20:16:58 +0000, 545, 2218456
2023-03-28 20:16:58 +0000, 559, 2219015
2023-03-28 20:16:58 +0000, 568, 2219583
2023-03-28 20:16:58 +0000, 574, 2220157
2023-03-28 20:16:59 +0000, 573, 2220730
2023-03-28 20:16:59 +0000, 574, 2221304
2023-03-28 20:17:00 +0000, 577, 2221881
2023-03-28 20:17:01 +0000, 567, 2222448
2023-03-28 20:17:01 +0000, 565, 2223013
2023-03-28 20:17:02 +0000, 563, 2223576
2023-03-28 20:17:02 +0000, 560, 2224136
2023-03-28 20:17:03 +0000, 550, 2224686
2023-03-28 20:17:03 +0000, 547, 2225233
2023-03-28 20:17:04 +0000, 538, 2225771
2023-03-28 20:17:04 +0000, 540, 2226311
2023-03-28 20:17:05 +0000, 539, 2226850
2023-03-28 20:17:05 +0000, 539, 2227389
2023-03-28 20:17:06 +0000, 539, 2227928
2023-03-28 20:17:07 +0000, 541, 2228469
2023-03-28 20:17:07 +0000, 541, 2229010
2023-03-28 20:17:08 +0000, 541, 2229551
2023-03-28 20:17:08 +0000, 545, 2230096
2023-03-28 20:17:09 +0000, 547, 2230643
2023-03-28 20:17:09 +0000, 551, 2231194
2023-03-28 20:17:10 +0000, 552, 2231746
2023-03-28 20:17:10 +0000, 565, 2232311
2023-03-28 20:17:11 +0000, 575, 2232886
2023-03-28 20:17:12 +0000, 580, 2233466
2023-03-28 20:17:12 +0000, 581, 2234047
2023-03-28 20:17:13 +0000, 586, 2234633
2023-03-28 20:17:13 +0000, 597, 2235230
2023-03-28 20:17:14 +0000, 594, 2235824
2023-03-28 20:17:15 +0000, 594, 2236418
2023-03-28 20:17:15 +0000, 592, 2237010
2023-03-28 20:17:16 +0000, 586, 2237596
2023-03-28 20:17:16 +0000, 582, 2238178
2023-03-28 20:17:18 +0000, 580, 2238758
2023-03-28 20:17:18 +0000, 580, 2239338
2023-03-28 20:17:18 +0000, 581, 2239919
2023-03-28 20:17:19 +0000, 580, 2240499
2023-03-28 20:17:19 +0000, 580, 2241079
2023-03-28 20:17:20 +0000, 582, 2241661
2023-03-28 20:17:20 +0000, 590, 2242251
2023-03-28 20:17:22 +0000, 586, 2242837
2023-03-28 20:17:22 +0000, 589, 2243426
2023-03-28 20:17:22 +0000, 593, 2244019
2023-03-28 20:17:23 +0000, 594, 2244613
2023-03-28 20:17:23 +0000, 588, 2245201
2023-03-28 20:17:24 +0000, 586, 2245787
2023-03-28 20:17:24 +0000, 587, 2246374
2023-03-28 20:17:25 +0000, 590, 2246964
2023-03-28 20:17:26 +0000, 580, 2247544
2023-03-28 20:17:26 +0000, 571, 2248115
2023-03-28 20:17:27 +0000, 563, 2248678
2023-03-28 20:17:27 +0000, 559, 2249237
2023-03-28 20:17:28 +0000, 556, 2249793
2023-03-28 20:17:28 +0000, 558, 2250351
2023-03-28 20:17:29 +0000, 564, 2250915
2023-03-28 20:17:30 +0000, 575, 2251490
2023-03-28 20:17:30 +0000, 583, 2252073
2023-03-28 20:17:31 +0000, 584, 2252657
2023-03-28 20:17:31 +0000, 587, 2253244
2023-03-28 20:17:32 +0000, 587, 2253831
2023-03-28 20:17:33 +0000, 584, 2254415
2023-03-28 20:17:33 +0000, 580, 2254995
2023-03-28 20:17:34 +0000, 577, 2255572
2023-03-28 20:17:34 +0000, 576, 2256148
2023-03-28 20:17:35 +0000, 570, 2256718
2023-03-28 20:17:35 +0000, 564, 2257282
2023-03-28 20:17:36 +0000, 566, 2257848
2023-03-28 20:17:37 +0000, 564, 2258412
2023-03-28 20:17:37 +0000, 562, 2258974
2023-03-28 20:17:38 +0000, 564, 2259538
2023-03-28 20:17:38 +0000, 571, 2260109
2023-03-28 20:17:39 +0000, 573, 2260682
2023-03-28 20:17:39 +0000, 579, 2261261
2023-03-28 20:17:40 +0000, 583, 2261844
2023-03-28 20:17:41 +0000, 587, 2262431
2023-03-28 20:17:41 +0000, 585, 2263016
2023-03-28 20:17:42 +0000, 588, 2263604
2023-03-28 20:17:42 +0000, 589, 2264193
2023-03-28 20:17:43 +0000, 585, 2264778
2023-03-28 20:17:44 +0000, 586, 2265364
2023-03-28 20:17:44 +0000, 585, 2265949
2023-03-28 20:17:45 +0000, 588, 2266537
2023-03-28 20:17:45 +0000, 578, 2267115
2023-03-28 20:17:46 +0000, 577, 2267692
2023-03-28 20:17:46 +0000, 575, 2268267
2023-03-28 20:17:47 +0000, 573, 2268840
2023-03-28 20:17:48 +0000, 566, 2269406
2023-03-28 20:17:48 +0000, 565, 2269971
2023-03-28 20:17:49 +0000, 565, 2270536
2023-03-28 20:17:49 +0000, 561, 2271097
2023-03-28 20:17:50 +0000, 565, 2271662
2023-03-28 20:17:50 +0000, 567, 2272229
2023-03-28 20:17:51 +0000, 566, 2272795
2023-03-28 20:17:52 +0000, 578, 2273373
2023-03-28 20:17:52 +0000, 581, 2273954
2023-03-28 20:17:53 +0000, 569, 2274523
2023-03-28 20:17:53 +0000, 563, 2275086
2023-03-28 20:17:54 +0000, 551, 2275637
2023-03-28 20:17:54 +0000, 547, 2276184
2023-03-28 20:17:55 +0000, 544, 2276728
2023-03-28 20:17:55 +0000, 543, 2277271
2023-03-28 20:17:56 +0000, 542, 2277813
2023-03-28 20:17:56 +0000, 541, 2278354
2023-03-28 20:17:57 +0000, 538, 2278892
2023-03-28 20:17:57 +0000, 532, 2279424
2023-03-28 20:17:58 +0000, 531, 2279955
2023-03-28 20:17:59 +0000, 526, 2280481
2023-03-28 20:17:59 +0000, 528, 2281009
2023-03-28 20:18:00 +0000, 531, 2281540
2023-03-28 20:18:00 +0000, 540, 2282080
2023-03-28 20:18:01 +0000, 543, 2282623
2023-03-28 20:18:01 +0000, 553, 2283176
2023-03-28 20:18:02 +0000, 565, 2283741
2023-03-28 20:18:03 +0000, 583, 2284324
2023-03-28 20:18:03 +0000, 589, 2284913
2023-03-28 20:18:04 +0000, 600, 2285513
2023-03-28 20:18:04 +0000, 607, 2286120
2023-03-28 20:18:05 +0000, 599, 2286719
2023-03-28 20:18:06 +0000, 598, 2287317
2023-03-28 20:18:06 +0000, 598, 2287915
2023-03-28 20:18:07 +0000, 606, 2288521
2023-03-28 20:18:07 +0000, 604, 2289125
2023-03-28 20:18:09 +0000, 593, 2289718
2023-03-28 20:18:09 +0000, 587, 2290305
2023-03-28 20:18:09 +0000, 591, 2290896
2023-03-28 20:18:10 +0000, 584, 2291480
2023-03-28 20:18:10 +0000, 582, 2292062
2023-03-28 20:18:11 +0000, 580, 2292642
2023-03-28 20:18:11 +0000, 574, 2293216
2023-03-28 20:18:12 +0000, 572, 2293788
2023-03-28 20:18:13 +0000, 567, 2294355
2023-03-28 20:18:13 +0000, 578, 2294933
2023-03-28 20:18:14 +0000, 587, 2295520
2023-03-28 20:18:14 +0000, 591, 2296111
2023-03-28 20:18:15 +0000, 584, 2296695
2023-03-28 20:18:15 +0000, 588, 2297283
2023-03-28 20:18:16 +0000, 593, 2297876
2023-03-28 20:18:17 +0000, 590, 2298466
2023-03-28 20:18:17 +0000, 591, 2299057
2023-03-28 20:18:18 +0000, 588, 2299645
2023-03-28 20:18:18 +0000, 591, 2300236
2023-03-28 20:18:19 +0000, 588, 2300824
2023-03-28 20:18:20 +0000, 589, 2301413
2023-03-28 20:18:20 +0000, 589, 2302002
2023-03-28 20:18:21 +0000, 593, 2302595
2023-03-28 20:18:21 +0000, 592, 2303187
2023-03-28 20:18:22 +0000, 586, 2303773
2023-03-28 20:18:23 +0000, 587, 2304360
2023-03-28 20:18:23 +0000, 593, 2304953
2023-03-28 20:18:24 +0000, 597, 2305550
2023-03-28 20:18:24 +0000, 593, 2306143
2023-03-28 20:18:25 +0000, 604, 2306747
2023-03-28 20:18:26 +0000, 616, 2307363
2023-03-28 20:18:26 +0000, 622, 2307985
2023-03-28 20:18:27 +0000, 616, 2308601
2023-03-28 20:18:27 +0000, 607, 2309208
2023-03-28 20:18:28 +0000, 613, 2309821
2023-03-28 20:18:29 +0000, 628, 2310449
2023-03-28 20:18:29 +0000, 622, 2311071
2023-03-28 20:18:30 +0000, 616, 2311687
2023-03-28 20:18:30 +0000, 600, 2312287
2023-03-28 20:18:31 +0000, 591, 2312878
2023-03-28 20:18:32 +0000, 578, 2313456
2023-03-28 20:18:32 +0000, 572, 2314028
2023-03-28 20:18:33 +0000, 564, 2314592
2023-03-28 20:18:33 +0000, 553, 2315145
2023-03-28 20:18:34 +0000, 542, 2315687
2023-03-28 20:18:34 +0000, 544, 2316231
2023-03-28 20:18:35 +0000, 538, 2316769
2023-03-28 20:18:35 +0000, 536, 2317305
2023-03-28 20:18:36 +0000, 533, 2317838
2023-03-28 20:18:36 +0000, 527, 2318365
2023-03-28 20:18:37 +0000, 529, 2318894
2023-03-28 20:18:38 +0000, 529, 2319423
2023-03-28 20:18:38 +0000, 533, 2319956
2023-03-28 20:18:39 +0000, 531, 2320487
2023-03-28 20:18:39 +0000, 529, 2321016
2023-03-28 20:18:40 +0000, 529, 2321545
2023-03-28 20:18:40 +0000, 527, 2322072
2023-03-28 20:18:41 +0000, 533, 2322605
2023-03-28 20:18:41 +0000, 536, 2323141
2023-03-28 20:18:42 +0000, 531, 2323672
2023-03-28 20:18:42 +0000, 533, 2324205
2023-03-28 20:18:43 +0000, 533, 2324738
2023-03-28 20:18:43 +0000, 528, 2325266
2023-03-28 20:18:44 +0000, 529, 2325795
2023-03-28 20:18:44 +0000, 523, 2326318
2023-03-28 20:18:45 +0000, 528, 2326846
2023-03-28 20:18:45 +0000, 522, 2327368
2023-03-28 20:18:46 +0000, 523, 2327891
2023-03-28 20:18:46 +0000, 516, 2328407
2023-03-28 20:18:47 +0000, 512, 2328919
2023-03-28 20:18:47 +0000, 506, 2329425
2023-03-28 20:18:48 +0000, 504, 2329929
2023-03-28 20:18:48 +0000, 502, 2330431
2023-03-28 20:18:49 +0000, 502, 2330933
2023-03-28 20:18:49 +0000, 502, 2331435
2023-03-28 20:18:50 +0000, 503, 2331938
2023-03-28 20:18:51 +0000, 505, 2332443
2023-03-28 20:18:51 +0000, 507, 2332950
2023-03-28 20:18:52 +0000, 508, 2333458
2023-03-28 20:18:52 +0000, 509, 2333967
2023-03-28 20:18:53 +0000, 508, 2334475
2023-03-28 20:18:53 +0000, 512, 2334987
2023-03-28 20:18:54 +0000, 514, 2335501
2023-03-28 20:18:54 +0000, 516, 2336017
2023-03-28 20:18:56 +0000, 518, 2336535
2023-03-28 20:18:56 +0000, 519, 2337054
2023-03-28 20:18:56 +0000, 521, 2337575
2023-03-28 20:18:56 +0000, 523, 2338098
2023-03-28 20:18:57 +0000, 521, 2338619
2023-03-28 20:18:57 +0000, 521, 2339140
2023-03-28 20:18:58 +0000, 517, 2339657
2023-03-28 20:18:58 +0000, 524, 2340181
